Date,pm2.5
2013-11-4,44
2013-11-4,46
2013-11-4,47
2013-11-4,48
2013-11-4,41
2013-11-4,33
2013-11-4,33
2013-11-4,32
2013-11-4,38
2013-11-4,41
2013-11-4,25
2013-11-4,27
2013-11-4,33
2013-11-4,46
2013-11-4,62
2013-11-4,79
2013-11-4,105
2013-11-4,115
2013-11-4,129
2013-11-5,158
2013-11-5,178
2013-11-5,227
2013-11-5,223
2013-11-5,170
2013-11-5,152
2013-11-5,142
2013-11-5,135
2013-11-5,151
2013-11-5,162
2013-11-5,163
2013-11-5,185
2013-11-5,188
2013-11-5,183
2013-11-5,182
2013-11-5,163
2013-11-5,173
2013-11-5,190
2013-11-5,221
2013-11-5,254
2013-11-5,260
2013-11-5,286
2013-11-5,304
2013-11-5,295
2013-11-6,296
2013-11-6,270
2013-11-6,247
2013-11-6,266
2013-11-6,263
2013-11-6,239
2013-11-6,238
2013-11-6,206
2013-11-6,183
2013-11-6,159
2013-11-6,162
2013-11-6,173
2013-11-6,149
2013-11-6,34
2013-11-6,26
2013-11-6,18
2013-11-6,15
2013-11-6,13
2013-11-6,12
2013-11-6,11
2013-11-6,12
2013-11-6,8
2013-11-6,6
2013-11-6,8
2013-11-7,10
2013-11-7,7
2013-11-7,7
2013-11-7,8
2013-11-7,7
2013-11-7,8
2013-11-7,15
2013-11-7,15
2013-11-7,27
2013-11-7,20
2013-11-7,17
2013-11-7,18
2013-11-7,24
2013-11-7,27
2013-11-7,38
2013-11-7,31
2013-11-7,35
2013-11-7,51
2013-11-7,56
2013-11-7,66
2013-11-7,89
2013-11-7,108
2013-11-7,112
2013-11-7,118
2013-11-8,164
2013-11-8,196
2013-11-8,188
2013-11-8,217
2013-11-8,174
2013-11-8,167
2013-11-8,151
2013-11-8,138
2013-11-8,121
2013-11-8,123
2013-11-8,110
2013-11-8,109
2013-11-8,128
2013-11-8,143
2013-11-8,159
2013-11-8,164
2013-11-8,175
2013-11-8,177
2013-11-8,191
2013-11-8,178
2013-11-8,195
2013-11-8,181
2013-11-8,169
2013-11-8,173
2013-11-9,178
2013-11-9,170
2013-11-9,160
2013-11-9,161
2013-11-9,164
2013-11-9,171
2013-11-9,178
2013-11-9,176
2013-11-9,179
2013-11-9,175
2013-11-9,179
2013-11-9,148
2013-11-9,118
2013-11-9,79
2013-11-9,115
2013-11-9,46
2013-11-9,32
2013-11-9,20
2013-11-9,6
2013-11-9,6
2013-11-9,7
2013-11-9,13
2013-11-9,8
2013-11-9,6
2013-11-10,8
2013-11-10,6
2013-11-10,3
2013-11-10,4
2013-11-10,3
2013-11-10,3
2013-11-10,6
2013-11-10,8
2013-11-10,9
2013-11-10,10
2013-11-10,14
2013-11-10,9
2013-11-10,5
2013-11-10,6
2013-11-10,5
2013-11-10,12
2013-11-10,9
2013-11-10,17
2013-11-10,46
2013-11-10,53
2013-11-10,72
2013-11-10,78
2013-11-10,56
2013-11-10,16
2013-11-11,14
2013-11-11,25
2013-11-11,20
2013-11-11,23
2013-11-11,21
2013-11-11,24
2013-11-11,15
2013-11-11,17
2013-11-11,26
2013-11-11,23
2013-11-11,27
2013-11-11,20
2013-11-11,14
2013-11-11,15
2013-11-11,38
2013-11-11,38
2013-11-11,42
2013-11-11,48
2013-11-11,52
2013-11-11,66
2013-11-11,76
2013-11-11,81
2013-11-11,87
2013-11-11,98
2013-11-12,103
2013-11-12,125
2013-11-12,123
2013-11-12,135
2013-11-12,150
2013-11-12,102
2013-11-12,89
2013-11-12,58
2013-11-12,45
2013-11-12,52
2013-11-12,45
2013-11-12,38
2013-11-12,18
2013-11-12,25
2013-11-12,24
2013-11-12,15
2013-11-12,14
2013-11-12,17
2013-11-12,36
2013-11-12,49
2013-11-12,55
2013-11-12,54
2013-11-12,73
2013-11-12,82
2013-11-13,76
2013-11-13,90
2013-11-13,106
2013-11-13,124
2013-11-13,123
2013-11-13,128
2013-11-13,132
2013-11-13,155
2013-11-13,163
2013-11-13,157
2013-11-13,160
2013-11-13,185
2013-11-13,189
2013-11-13,198
2013-11-13,216
2013-11-13,225
2013-11-13,248
2013-11-13,270
2013-11-13,296
2013-11-13,283
2013-11-13,261
2013-11-13,264
2013-11-13,282
2013-11-13,252
2013-11-14,252
2013-11-14,211
2013-11-14,199
2013-11-14,235
2013-11-14,114
2013-11-14,23
2013-11-14,18
2013-11-14,19
2013-11-14,14
2013-11-14,23
2013-11-14,21
2013-11-14,14
2013-11-14,24
2013-11-14,22
2013-11-14,24
2013-11-14,27
2013-11-14,27
2013-11-14,69
2013-11-14,64
2013-11-14,65
2013-11-14,65
2013-11-14,76
2013-11-14,72
2013-11-14,78
2013-11-15,81
2013-11-15,88
2013-11-15,93
2013-11-15,106
2013-11-15,108
2013-11-15,115
2013-11-15,145
2013-11-15,164
2013-11-15,272
2013-11-15,172
2013-11-15,106
2013-11-15,70
2013-11-15,76
2013-11-15,67
2013-11-15,69
2013-11-15,118
2013-11-15,108
2013-11-15,84
2013-11-15,80
2013-11-15,93
2013-11-15,93
2013-11-15,101
2013-11-15,116
2013-11-15,187
2013-11-16,210
2013-11-16,216
2013-11-16,214
2013-11-16,188
2013-11-16,150
2013-11-16,71
2013-11-16,47
2013-11-16,43
2013-11-16,32
2013-11-16,32
2013-11-16,18
2013-11-16,14
2013-11-16,11
2013-11-16,10
2013-11-16,13
2013-11-16,8
2013-11-16,7
2013-11-16,6
2013-11-16,9
2013-11-16,7
2013-11-16,5
2013-11-16,5
2013-11-16,8
2013-11-16,11
2013-11-17,11
2013-11-17,27
2013-11-17,37
2013-11-17,48
2013-11-17,21
2013-11-17,12
2013-11-17,8
2013-11-17,12
2013-11-17,9
2013-11-17,6
2013-11-17,8
2013-11-17,9
2013-11-17,8
2013-11-17,9
2013-11-17,12
2013-11-17,11
2013-11-17,9
2013-11-17,9
2013-11-17,12
2013-11-17,10
2013-11-17,10
2013-11-17,10
2013-11-17,9
2013-11-17,12
2013-11-18,14
2013-11-18,13
2013-11-18,17
2013-11-18,12
2013-11-18,10
2013-11-18,6
2013-11-18,11
2013-11-18,7
2013-11-18,12
2013-11-18,11
2013-11-18,9
2013-11-18,8
2013-11-18,7
2013-11-18,14
2013-11-18,13
2013-11-18,9
2013-11-18,9
2013-11-18,8
2013-11-18,9
2013-11-18,20
2013-11-18,14
2013-11-18,17
2013-11-18,10
2013-11-18,16
2013-11-19,19
2013-11-19,14
2013-11-19,14
2013-11-19,14
2013-11-19,12
2013-11-19,10
2013-11-19,15
2013-11-19,16
2013-11-19,17
2013-11-19,25
2013-11-19,22
2013-11-19,15
2013-11-19,20
2013-11-19,20
2013-11-19,23
2013-11-19,26
2013-11-19,0
2013-11-19,73
2013-11-19,71
2013-11-19,80
2013-11-19,94
2013-11-19,94
2013-11-19,87
2013-11-19,93
2013-11-20,116
2013-11-20,138
2013-11-20,130
2013-11-20,130
2013-11-20,134
2013-11-20,71
2013-11-20,57
2013-11-20,75
2013-11-20,62
2013-11-20,69
2013-11-20,48
2013-11-20,43
2013-11-20,32
2013-11-20,24
2013-11-20,20
2013-11-20,20
2013-11-20,19
2013-11-20,30
2013-11-20,32
2013-11-20,70
2013-11-20,89
2013-11-20,121
2013-11-20,131
2013-11-20,144
2013-11-21,174
2013-11-21,191
2013-11-21,205
2013-11-21,197
2013-11-21,154
2013-11-21,83
2013-11-21,103
2013-11-21,128
2013-11-21,161
2013-11-21,86
2013-11-21,71
2013-11-21,77
2013-11-21,63
2013-11-21,54
2013-11-21,61
2013-11-21,43
2013-11-21,50
2013-11-21,70
2013-11-21,158
2013-11-21,141
2013-11-21,166
2013-11-21,206
2013-11-21,218
2013-11-21,226
2013-11-22,232
2013-11-22,239
2013-11-22,230
2013-11-22,165
2013-11-22,163
2013-11-22,128
2013-11-22,69
2013-11-22,54
2013-11-22,57
2013-11-22,58
2013-11-22,68
2013-11-22,59
2013-11-22,63
2013-11-22,74
2013-11-22,82
2013-11-22,125
2013-11-22,203
2013-11-22,176
2013-11-22,185
2013-11-22,212
2013-11-22,323
2013-11-22,347
2013-11-22,352
2013-11-22,365
2013-11-23,383
2013-11-23,314
2013-11-23,0
2013-11-23,387
2013-11-23,394
2013-11-23,280
2013-11-23,218
2013-11-23,201
2013-11-23,163
2013-11-23,147
2013-11-23,143
2013-11-23,153
2013-11-23,145
2013-11-23,122
2013-11-23,107
2013-11-23,141
2013-11-23,199
2013-11-23,222
2013-11-23,249
2013-11-23,267
2013-11-23,271
2013-11-23,273
2013-11-23,256
2013-11-23,218
2013-11-24,229
2013-11-24,251
2013-11-24,303
2013-11-24,347
2013-11-24,210
2013-11-24,98
2013-11-24,49
2013-11-24,41
2013-11-24,47
2013-11-24,42
2013-11-24,46
2013-11-24,46
2013-11-24,58
2013-11-24,63
2013-11-24,69
2013-11-24,71
2013-11-24,79
2013-11-24,78
2013-11-24,74
2013-11-24,69
2013-11-24,68
2013-11-24,70
2013-11-24,38
2013-11-24,23
2013-11-25,15
2013-11-25,16
2013-11-25,24
2013-11-25,19
2013-11-25,11
2013-11-25,18
2013-11-25,18
2013-11-25,16
2013-11-25,17
2013-11-25,19
2013-11-25,27
2013-11-25,13
2013-11-25,16
2013-11-25,13
2013-11-25,17
2013-11-25,17
2013-11-25,14
2013-11-25,11
2013-11-25,14
2013-11-25,11
2013-11-25,96
2013-11-25,16
2013-11-25,29
2013-11-25,59
2013-11-26,67
2013-11-26,61
2013-11-26,97
2013-11-26,78
2013-11-26,51
2013-11-26,32
2013-11-26,26
2013-11-26,25
2013-11-26,21
2013-11-26,17
2013-11-26,16
2013-11-26,16
2013-11-26,13
2013-11-26,17
2013-11-26,22
2013-11-26,24
2013-11-26,16
2013-11-26,10
2013-11-26,8
2013-11-26,19
2013-11-26,26
2013-11-26,12
2013-11-26,8
2013-11-26,7
2013-11-27,7
2013-11-27,5
2013-11-27,6
2013-11-27,3
2013-11-27,5
2013-11-27,5
2013-11-27,6
2013-11-27,7
2013-11-27,5
2013-11-27,3
2013-11-27,5
2013-11-27,6
2013-11-27,13
2013-11-27,12
2013-11-27,10
2013-11-27,9
2013-11-27,12
2013-11-27,10
2013-11-27,8
2013-11-27,10
2013-11-27,9
2013-11-27,9
2013-11-27,7
2013-11-27,7
2013-11-28,6
2013-11-28,5
2013-11-28,2
2013-11-28,4
2013-11-28,4
2013-11-28,4
2013-11-28,10
2013-11-28,11
2013-11-28,10
2013-11-28,10
2013-11-28,13
2013-11-28,9
2013-11-28,9
2013-11-28,9
2013-11-28,23
2013-11-28,13
2013-11-28,10
2013-11-28,10
2013-11-28,33
2013-11-28,59
2013-11-28,91
2013-11-28,85
2013-11-28,88
2013-11-28,94
2013-11-29,46
2013-11-29,33
2013-11-29,38
2013-11-29,25
2013-11-29,21
2013-11-29,27
2013-11-29,19
2013-11-29,27
2013-11-29,37
2013-11-29,65
2013-11-29,63
2013-11-29,39
2013-11-29,37
2013-11-29,33
2013-11-29,32
2013-11-29,77
2013-11-29,74
2013-11-29,56
2013-11-29,122
2013-11-29,128
2013-11-29,105
2013-11-29,94
2013-11-29,90
2013-11-29,90
2013-11-30,97
2013-11-30,109
2013-11-30,95
2013-11-30,61
2013-11-30,34
2013-11-30,38
2013-11-30,40
2013-11-30,31
2013-11-30,22
2013-11-30,24
2013-11-30,25
2013-11-30,20
2013-11-30,15
2013-11-30,12
2013-11-30,14
2013-11-30,16
2013-11-30,20
2013-11-30,24
2013-11-30,23
2013-11-30,29
2013-11-30,35
2013-11-30,56
2013-11-30,36
2013-11-30,26
2013-12-1,28
2013-12-1,28
2013-12-1,36
2013-12-1,46
2013-12-1,57
2013-12-1,60
2013-12-1,90
2013-12-1,99
2013-12-1,125
2013-12-1,101
2013-12-1,93
2013-12-1,69
2013-12-1,43
2013-12-1,38
2013-12-1,44
2013-12-1,62
2013-12-1,83
2013-12-1,80
2013-12-1,63
2013-12-1,102
2013-12-1,130
2013-12-1,154
2013-12-1,135
2013-12-1,134
2013-12-2,161
2013-12-2,219
2013-12-2,202
2013-12-2,138
2013-12-2,107
2013-12-2,84
2013-12-2,97
2013-12-2,109
2013-12-2,140
2013-12-2,69
2013-12-2,76
2013-12-2,77
2013-12-2,87
2013-12-2,96
2013-12-2,88
2013-12-2,71
2013-12-2,93
2013-12-2,117
2013-12-2,138
2013-12-2,190
2013-12-2,197
2013-12-2,213
2013-12-2,211
2013-12-2,226
2013-12-3,233
2013-12-3,225
2013-12-3,159
2013-12-3,115
2013-12-3,87
2013-12-3,73
2013-12-3,60
2013-12-3,74
2013-12-3,82
2013-12-3,73
2013-12-3,50
2013-12-3,56
2013-12-3,48
2013-12-3,33
2013-12-3,30
2013-12-3,28
2013-12-3,30
2013-12-3,33
2013-12-3,46
2013-12-3,74
2013-12-3,136
2013-12-3,152
2013-12-3,159
2013-12-3,164
2013-12-4,167
2013-12-4,180
2013-12-4,187
2013-12-4,163
2013-12-4,185
2013-12-4,159
2013-12-4,139
2013-12-4,151
2013-12-4,113
2013-12-4,137
2013-12-4,92
2013-12-4,71
2013-12-4,73
2013-12-4,68
2013-12-4,47
2013-12-4,41
2013-12-4,43
2013-12-4,56
2013-12-4,69
2013-12-4,83
2013-12-4,130
2013-12-4,175
2013-12-4,155
2013-12-4,106
2013-12-5,83
2013-12-5,122
2013-12-5,162
2013-12-5,142
2013-12-5,70
2013-12-5,33
2013-12-5,25
2013-12-5,39
2013-12-5,33
2013-12-5,27
2013-12-5,25
2013-12-5,12
2013-12-5,9
2013-12-5,10
2013-12-5,11
2013-12-5,11
2013-12-5,13
2013-12-5,17
2013-12-5,32
2013-12-5,62
2013-12-5,42
2013-12-5,59
2013-12-5,66
2013-12-5,77
2013-12-6,84
2013-12-6,91
2013-12-6,112
2013-12-6,130
2013-12-6,139
2013-12-6,155
2013-12-6,163
2013-12-6,141
2013-12-6,182
2013-12-6,138
2013-12-6,119
2013-12-6,135
2013-12-6,159
2013-12-6,122
2013-12-6,81
2013-12-6,167
2013-12-6,246
2013-12-6,224
2013-12-6,115
2013-12-6,124
2013-12-6,152
2013-12-6,170
2013-12-6,269
2013-12-6,294
2013-12-7,330
2013-12-7,407
2013-12-7,430
2013-12-7,415
2013-12-7,343
2013-12-7,320
2013-12-7,244
2013-12-7,197
2013-12-7,172
2013-12-7,156
2013-12-7,166
2013-12-7,203
2013-12-7,277
2013-12-7,290
2013-12-7,366
2013-12-7,392
2013-12-7,421
2013-12-7,450
2013-12-7,443
2013-12-7,429
2013-12-7,439
2013-12-7,460
2013-12-7,480
2013-12-7,424
2013-12-8,440
2013-12-8,403
2013-12-8,403
2013-12-8,389
2013-12-8,432
2013-12-8,432
2013-12-8,435
2013-12-8,403
2013-12-8,379
2013-12-8,346
2013-12-8,354
2013-12-8,343
2013-12-8,266
2013-12-8,206
2013-12-8,184
2013-12-8,47
2013-12-8,13
2013-12-8,15
2013-12-8,15
2013-12-8,17
2013-12-8,11
2013-12-8,15
2013-12-8,12
2013-12-8,14
2013-12-9,12
2013-12-9,8
2013-12-9,8
2013-12-9,6
2013-12-9,7
2013-12-9,8
2013-12-9,8
2013-12-9,8
2013-12-9,11
2013-12-9,12
2013-12-9,11
2013-12-9,11
2013-12-9,9
2013-12-9,17
2013-12-9,12
2013-12-9,12
2013-12-9,10
2013-12-9,14
2013-12-9,12
2013-12-9,19
2013-12-9,20
2013-12-9,55
2013-12-9,68
2013-12-9,58
2013-12-10,63
2013-12-10,52
2013-12-10,44
2013-12-10,60
2013-12-10,64
2013-12-10,44
2013-12-10,38
2013-12-10,41
2013-12-10,29
2013-12-10,32
2013-12-10,41
2013-12-10,53
2013-12-10,24
2013-12-10,16
2013-12-10,14
2013-12-10,8
2013-12-10,9
2013-12-10,8
2013-12-10,10
2013-12-10,13
2013-12-10,11
2013-12-10,7
2013-12-10,14
2013-12-10,13
2013-12-11,9
2013-12-11,8
2013-12-11,6
2013-12-11,6
2013-12-11,5
2013-12-11,11
2013-12-11,9
2013-12-11,8
2013-12-11,23
2013-12-11,10
2013-12-11,16
2013-12-11,30
2013-12-11,35
2013-12-11,33
2013-12-11,33
2013-12-11,17
2013-12-11,29
2013-12-11,31
2013-12-11,34
2013-12-11,40
2013-12-11,75
2013-12-11,55
2013-12-11,76
2013-12-11,89
2013-12-12,60
2013-12-12,47
2013-12-12,53
2013-12-12,61
2013-12-12,48
2013-12-12,14
2013-12-12,39
2013-12-12,23
2013-12-12,10
2013-12-12,11
2013-12-12,10
2013-12-12,9
2013-12-12,12
2013-12-12,8
2013-12-12,6
2013-12-12,13
2013-12-12,10
2013-12-12,8
2013-12-12,9
2013-12-12,16
2013-12-12,23
2013-12-12,12
2013-12-12,16
2013-12-12,38
2013-12-13,49
2013-12-13,45
2013-12-13,48
2013-12-13,45
2013-12-13,39
2013-12-13,43
2013-12-13,51
2013-12-13,88
2013-12-13,92
2013-12-13,85
2013-12-13,87
2013-12-13,30
2013-12-13,57
2013-12-13,58
2013-12-13,49
2013-12-13,52
2013-12-13,79
2013-12-13,88
2013-12-13,114
2013-12-13,144
2013-12-13,101
2013-12-13,66
2013-12-13,68
2013-12-13,69
2013-12-14,71
2013-12-14,123
2013-12-14,118
2013-12-14,91
2013-12-14,69
2013-12-14,53
2013-12-14,51
2013-12-14,43
2013-12-14,53
2013-12-14,41
2013-12-14,28
2013-12-14,25
2013-12-14,26
2013-12-14,21
2013-12-14,17
2013-12-14,23
2013-12-14,28
2013-12-14,117
2013-12-14,125
2013-12-14,122
2013-12-14,92
2013-12-14,51
2013-12-14,61
2013-12-14,80
2013-12-15,52
2013-12-15,39
2013-12-15,48
2013-12-15,69
2013-12-15,42
2013-12-15,16
2013-12-15,16
2013-12-15,15
2013-12-15,22
2013-12-15,27
2013-12-15,24
2013-12-15,39
2013-12-15,44
2013-12-15,25
2013-12-15,29
2013-12-15,38
2013-12-15,48
2013-12-15,60
2013-12-15,67
2013-12-15,60
2013-12-15,79
2013-12-15,86
2013-12-15,98
2013-12-15,163
2013-12-16,271
2013-12-16,331
2013-12-16,291
2013-12-16,262
2013-12-16,201
2013-12-16,90
2013-12-16,73
2013-12-16,66
2013-12-16,88
2013-12-16,82
2013-12-16,84
2013-12-16,89
2013-12-16,117
2013-12-16,135
2013-12-16,143
2013-12-16,156
2013-12-16,174
2013-12-16,202
2013-12-16,194
2013-12-16,210
2013-12-16,247
2013-12-16,284
2013-12-16,281
2013-12-16,291
2013-12-17,310
2013-12-17,280
2013-12-17,302
2013-12-17,259
2013-12-17,198
2013-12-17,192
2013-12-17,127
2013-12-17,89
2013-12-17,40
2013-12-17,24
2013-12-17,26
2013-12-17,20
2013-12-17,19
2013-12-17,24
2013-12-17,27
2013-12-17,30
2013-12-17,26
2013-12-17,28
2013-12-17,39
2013-12-17,30
2013-12-17,27
2013-12-17,17
2013-12-17,13
2013-12-17,11
2013-12-18,12
2013-12-18,12
2013-12-18,10
2013-12-18,11
2013-12-18,13
2013-12-18,12
2013-12-18,12
2013-12-18,27
2013-12-18,12
2013-12-18,19
2013-12-18,18
2013-12-18,17
2013-12-18,19
2013-12-18,20
2013-12-18,13
2013-12-18,55
2013-12-18,59
2013-12-18,78
2013-12-18,91
2013-12-18,97
2013-12-18,97
2013-12-18,123
2013-12-18,162
2013-12-18,214
2013-12-19,160
2013-12-19,41
2013-12-19,18
2013-12-19,11
2013-12-19,8
2013-12-19,9
2013-12-19,8
2013-12-19,10
2013-12-19,16
2013-12-19,23
2013-12-19,26
2013-12-19,31
2013-12-19,31
2013-12-19,27
2013-12-19,23
2013-12-19,27
2013-12-19,33
2013-12-19,30
2013-12-19,43
2013-12-19,48
2013-12-19,80
2013-12-19,93
2013-12-19,95
2013-12-19,107
2013-12-20,152
2013-12-20,117
2013-12-20,40
2013-12-20,23
2013-12-20,17
2013-12-20,25
2013-12-20,29
2013-12-20,36
2013-12-20,40
2013-12-20,24
2013-12-20,29
2013-12-20,34
2013-12-20,17
2013-12-20,17
2013-12-20,15
2013-12-20,20
2013-12-20,24
2013-12-20,0
2013-12-20,0
2013-12-20,50
2013-12-20,57
2013-12-20,38
2013-12-20,68
2013-12-20,46
2013-12-21,37
2013-12-21,28
2013-12-21,22
2013-12-21,22
2013-12-21,17
2013-12-21,21
2013-12-21,19
2013-12-21,28
2013-12-21,26
2013-12-21,34
2013-12-21,41
2013-12-21,42
2013-12-21,42
2013-12-21,36
2013-12-21,34
2013-12-21,45
2013-12-21,89
2013-12-21,121
2013-12-21,128
2013-12-21,158
2013-12-21,242
2013-12-21,247
2013-12-21,242
2013-12-21,240
2013-12-22,267
2013-12-22,177
2013-12-22,148
2013-12-22,178
2013-12-22,165
2013-12-22,155
2013-12-22,96
2013-12-22,70
2013-12-22,62
2013-12-22,65
2013-12-22,52
2013-12-22,80
2013-12-22,112
2013-12-22,144
2013-12-22,139
2013-12-22,138
2013-12-22,130
2013-12-22,118
2013-12-22,315
2013-12-22,317
2013-12-22,325
2013-12-22,348
2013-12-22,336
2013-12-22,334
2013-12-23,345
2013-12-23,332
2013-12-23,337
2013-12-23,384
2013-12-23,240
2013-12-23,139
2013-12-23,111
2013-12-23,104
2013-12-23,124
2013-12-23,93
2013-12-23,98
2013-12-23,66
2013-12-23,47
2013-12-23,34
2013-12-23,36
2013-12-23,36
2013-12-23,33
2013-12-23,29
2013-12-23,105
2013-12-23,121
2013-12-23,168
2013-12-23,202
2013-12-23,196
2013-12-23,216
2013-12-24,247
2013-12-24,273
2013-12-24,334
2013-12-24,417
2013-12-24,457
2013-12-24,426
2013-12-24,377
2013-12-24,346
2013-12-24,332
2013-12-24,282
2013-12-24,211
2013-12-24,201
2013-12-24,235
2013-12-24,283
2013-12-24,313
2013-12-24,337
2013-12-24,362
2013-12-24,333
2013-12-24,312
2013-12-24,309
2013-12-24,332
2013-12-24,294
2013-12-24,302
2013-12-24,267
2013-12-25,267
2013-12-25,297
2013-12-25,329
2013-12-25,326
2013-12-25,305
2013-12-25,281
2013-12-25,254
2013-12-25,247
2013-12-25,265
2013-12-25,262
2013-12-25,267
2013-12-25,282
2013-12-25,295
2013-12-25,286
2013-12-25,84
2013-12-25,58
2013-12-25,43
2013-12-25,36
2013-12-25,26
2013-12-25,36
2013-12-25,32
2013-12-25,21
2013-12-25,18
2013-12-25,20
2013-12-26,13
2013-12-26,15
2013-12-26,11
2013-12-26,13
2013-12-26,16
2013-12-26,13
2013-12-26,13
2013-12-26,11
2013-12-26,18
2013-12-26,17
2013-12-26,16
2013-12-26,16
2013-12-26,18
2013-12-26,15
2013-12-26,14
2013-12-26,16
2013-12-26,13
2013-12-26,11
2013-12-26,14
2013-12-26,17
2013-12-26,16
2013-12-26,13
2013-12-26,17
2013-12-26,15
2013-12-27,13
2013-12-27,23
2013-12-27,16
2013-12-27,18
2013-12-27,12
2013-12-27,16
2013-12-27,9
2013-12-27,14
2013-12-27,18
2013-12-27,24
2013-12-27,25
2013-12-27,21
2013-12-27,23
2013-12-27,27
2013-12-27,18
2013-12-27,15
2013-12-27,20
2013-12-27,27
2013-12-27,30
2013-12-27,54
2013-12-27,64
2013-12-27,126
2013-12-27,108
2013-12-27,45
2013-12-28,30
2013-12-28,21
2013-12-28,14
2013-12-28,12
2013-12-28,14
2013-12-28,17
2013-12-28,13
2013-12-28,15
2013-12-28,17
2013-12-28,21
2013-12-28,17
2013-12-28,14
2013-12-28,11
2013-12-28,11
2013-12-28,15
2013-12-28,21
2013-12-28,14
2013-12-28,20
2013-12-28,22
2013-12-28,30
2013-12-28,0
2013-12-28,38
2013-12-28,38
2013-12-28,48
2013-12-29,58
2013-12-29,64
2013-12-29,74
2013-12-29,77
2013-12-29,32
2013-12-29,27
2013-12-29,24
2013-12-29,33
2013-12-29,60
2013-12-29,77
2013-12-29,84
2013-12-29,67
2013-12-29,59
2013-12-29,42
2013-12-29,32
2013-12-29,44
2013-12-29,68
2013-12-29,43
2013-12-29,0
2013-12-29,0
2013-12-29,0
2013-12-29,0
2013-12-29,0
2013-12-29,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,0
2013-12-30,34
2013-12-30,25
2013-12-30,27
2013-12-30,25
2013-12-30,25
2013-12-30,25
2013-12-30,25
2013-12-30,36
2013-12-30,36
2013-12-30,64
2013-12-30,67
2013-12-30,72
2013-12-30,88
2013-12-31,84
2013-12-31,87
2013-12-31,107
2013-12-31,129
2013-12-31,109
2013-12-31,113
2013-12-31,83
2013-12-31,71
2013-12-31,61
2013-12-31,50
2013-12-31,48
2013-12-31,41
2013-12-31,34
2013-12-31,28
2013-12-31,22
2013-12-31,19
2013-12-31,16
2013-12-31,21
2013-12-31,15
2013-12-31,22
2013-12-31,18
2013-12-31,23
2013-12-31,20
2013-12-31,23
2014-1-1,24
2014-1-1,53
2014-1-1,65
2014-1-1,70
2014-1-1,79
2014-1-1,92
2014-1-1,106
2014-1-1,75
2014-1-1,58
2014-1-1,33
2014-1-1,51
2014-1-1,32
2014-1-1,23
2014-1-1,28
2014-1-1,23
2014-1-1,24
2014-1-1,26
2014-1-1,26
2014-1-1,27
2014-1-1,43
2014-1-1,62
2014-1-1,70
2014-1-1,81
2014-1-1,111
2014-1-2,144
2014-1-2,170
2014-1-2,174
2014-1-2,174
2014-1-2,172
2014-1-2,149
2014-1-2,166
2014-1-2,187
2014-1-2,107
2014-1-2,114
2014-1-2,108
2014-1-2,102
2014-1-2,95
2014-1-2,127
2014-1-2,125
2014-1-2,128
2014-1-2,146
2014-1-2,165
2014-1-2,173
2014-1-2,195
2014-1-2,239
2014-1-2,232
2014-1-2,242
2014-1-2,269
2014-1-3,264
2014-1-3,220
2014-1-3,146
2014-1-3,34
2014-1-3,34
2014-1-3,35
2014-1-3,45
2014-1-3,43
2014-1-3,43
2014-1-3,36
2014-1-3,36
2014-1-3,23
2014-1-3,25
2014-1-3,29
2014-1-3,26
2014-1-3,21
2014-1-3,25
2014-1-3,31
2014-1-3,43
2014-1-3,46
2014-1-3,50
2014-1-3,68
2014-1-3,60
2014-1-3,103
2014-1-4,85
2014-1-4,86
2014-1-4,89
2014-1-4,77
2014-1-4,77
2014-1-4,75
2014-1-4,80
2014-1-4,86
2014-1-4,95
2014-1-4,101
2014-1-4,132
2014-1-4,153
2014-1-4,173
2014-1-4,178
2014-1-4,176
2014-1-4,209
2014-1-4,219
2014-1-4,224
2014-1-4,212
2014-1-4,221
2014-1-4,221
2014-1-4,217
2014-1-4,203
2014-1-4,221
2014-1-5,192
2014-1-5,183
2014-1-5,175
2014-1-5,177
2014-1-5,183
2014-1-5,155
2014-1-5,151
2014-1-5,137
2014-1-5,109
2014-1-5,140
2014-1-5,117
2014-1-5,128
2014-1-5,54
2014-1-5,34
2014-1-5,32
2014-1-5,28
2014-1-5,29
2014-1-5,37
2014-1-5,46
2014-1-5,54
2014-1-5,53
2014-1-5,47
2014-1-5,112
2014-1-5,125
2014-1-6,128
2014-1-6,126
2014-1-6,153
2014-1-6,157
2014-1-6,144
2014-1-6,138
2014-1-6,128
2014-1-6,126
2014-1-6,126
2014-1-6,159
2014-1-6,149
2014-1-6,123
2014-1-6,150
2014-1-6,146
2014-1-6,145
2014-1-6,160
2014-1-6,148
2014-1-6,156
2014-1-6,158
2014-1-6,167
2014-1-6,171
2014-1-6,177
2014-1-6,185
2014-1-6,201
2014-1-7,217
2014-1-7,208
2014-1-7,204
2014-1-7,213
2014-1-7,256
2014-1-7,211
2014-1-7,203
2014-1-7,212
2014-1-7,205
2014-1-7,196
2014-1-7,182
2014-1-7,124
2014-1-7,102
2014-1-7,77
2014-1-7,48
2014-1-7,38
2014-1-7,31
2014-1-7,27
2014-1-7,33
2014-1-7,35
2014-1-7,29
2014-1-7,24
2014-1-7,26
